scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
177,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,5,1,0,"Investor Bill sees execution=5, idea=1, invests=0"
178,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,1,0,"Investor Marc sees execution=8, idea=1, invests=0"
178,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,8,1,"Investor Bill sees execution=8, idea=8, invests=1"
179,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,3,8,0,"Investor Marc sees execution=3, idea=8, invests=0"
179,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,4,7,0,"Investor Bill sees execution=4, idea=7, invests=0"
180,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",7,9,1,"Investor Marc sees execution=7, idea=9, invests=1"
180,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",4,3,0,"Investor Bill sees execution=4, idea=3, invests=0"
181,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
181,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,2,0,"Investor Bill sees execution=8, idea=2, invests=0"
182,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
182,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,4,0,"Investor Bill sees execution=8, idea=4, invests=0"
183,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,4,0,"Investor Marc sees execution=8, idea=4, invests=0"
183,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,7,8,1,"Investor Bill sees execution=7, idea=8, invests=1"
184,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",2,3,0,"Investor Marc sees execution=2, idea=3, invests=0"
184,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",7,2,0,"Investor Bill sees execution=7, idea=2, invests=0"
185,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,4,7,0,"Investor Marc sees execution=4, idea=7, invests=0"
185,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,2,1,0,"Investor Bill sees execution=2, idea=1, invests=0"
186,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,3,4,0,"Investor Marc sees execution=3, idea=4, invests=0"
186,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,6,8,1,"Investor Bill sees execution=6, idea=8, invests=1"
187,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,4,4,0,"Investor Marc sees execution=4, idea=4, invests=0"
187,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,2,0,"Investor Bill sees execution=8, idea=2, invests=0"
188,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",7,9,1,"Investor Marc sees execution=7, idea=9, invests=1"
188,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed",6,3,0,"Investor Bill sees execution=6, idea=3, invests=0"
189,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,6,3,0,"Investor Marc sees execution=6, idea=3, invests=0"
189,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,6,8,1,"Investor Bill sees execution=6, idea=8, invests=1"
190,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,7,4,0,"Investor Marc sees execution=7, idea=4, invests=0"
190,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,8,8,1,"Investor Bill sees execution=8, idea=8, invests=1"
191,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: IP/Patent Plans Filed,1,1,0,"Investor Marc sees execution=1, idea=1, invests=0"
